Collection_Timestamp,Discharge_(cmd)
11/27/2007 19:50,395.96:q=A
11/27/2007 20:00,392.36:q=A
11/27/2007 20:10,388.77:q=A
11/27/2007 20:20,385.18:q=A
11/27/2007 20:30,381.58:q=A
11/27/2007 20:40,377.99:q=A
11/27/2007 20:50,374.4:q=A
11/27/2007 21:00,370.81:q=A
11/27/2007 21:10,367.21:q=A
11/27/2007 21:20,363.62:q=A
11/27/2007 21:30,360.03:q=A
11/27/2007 21:40,356.43:q=A
11/27/2007 21:50,352.84:q=A
11/27/2007 22:00,349.25:q=A
11/27/2007 22:10,342.9:q=A
11/27/2007 22:20,336.56:q=A
11/27/2007 22:30,330.21:q=A
11/27/2007 22:40,327.46:q=A
11/27/2007 22:50,324.71:q=A
11/27/2007 23:00,321.96:q=A
11/27/2007 23:10,319.2:q=A
11/27/2007 23:20,316.45:q=A
11/27/2007 23:30,313.7:q=A
11/27/2007 23:40,310.95:q=A
11/27/2007 23:50,308.2:q=A
11/28/2007 00:00,305.45:q=A
11/28/2007 00:10,302.69:q=A
11/28/2007 00:20,299.94:q=A
11/28/2007 00:30,297.19:q=A
11/28/2007 00:40,294.44:q=A
11/28/2007 00:50,291.69:q=A
11/28/2007 01:00,288.94:q=A
11/28/2007 01:10,286.18:q=A
11/28/2007 01:20,283.43:q=A
11/28/2007 01:30,280.68:q=A
11/28/2007 01:40,277.93:q=A
11/28/2007 01:50,275.18:q=A
11/28/2007 02:00,272.42:q=A
11/28/2007 02:10,269.67:q=A
11/28/2007 02:20,266.92:q=A
11/28/2007 02:30,264.17:q=A
11/28/2007 02:40,261.42:q=A
11/28/2007 02:50,258.67:q=A
11/28/2007 03:00,255.91:q=A
11/28/2007 03:10,253.16:q=A
11/28/2007 03:20,250.41:q=A
11/28/2007 03:30,247.66:q=A
11/28/2007 03:40,244.91:q=A
11/28/2007 03:50,242.15:q=A
11/28/2007 04:00,239.4:q=A
11/28/2007 04:10,236.65:q=A
11/28/2007 04:20,236.65:q=A
11/28/2007 04:30,236.65:q=A
11/28/2007 04:40,236.65:q=A
11/28/2007 04:50,234.59:q=A
11/28/2007 05:00,232.53:q=A
11/28/2007 05:10,230.47:q=A
11/28/2007 05:20,228.41:q=A
11/28/2007 05:30,226.35:q=A
11/28/2007 05:40,224.28:q=A
11/28/2007 05:50,222.22:q=A
11/28/2007 06:00,220.16:q=A
11/28/2007 06:10,218.1:q=A
11/28/2007 06:20,216.04:q=A
11/28/2007 06:30,213.98:q=A
11/28/2007 06:40,211.92:q=A
11/28/2007 06:50,209.86:q=A
11/28/2007 07:00,207.79:q=A
11/28/2007 07:10,205.73:q=A
11/28/2007 07:20,203.67:q=A
11/28/2007 07:30,201.61:q=A
11/28/2007 07:40,199.55:q=A
11/28/2007 07:50,197.49:q=A
11/28/2007 08:00,195.43:q=A
11/28/2007 08:10,193.37:q=A
11/28/2007 08:20,191.31:q=A
11/28/2007 08:30,189.24:q=A
11/28/2007 08:40,187.18:q=A
11/28/2007 08:50,185.12:q=A
11/28/2007 09:00,183.06:q=A
11/28/2007 09:10,181:q=A
11/28/2007 09:20,178.94:q=A
11/28/2007 09:30,176.88:q=A
11/28/2007 09:40,174.82:q=A
11/28/2007 09:50,172.75:q=A
11/28/2007 10:00,170.69:q=A
11/28/2007 10:10,168.63:q=A
11/28/2007 10:20,166.57:q=A
11/28/2007 10:30,164.51:q=A
11/28/2007 10:40,162.45:q=A
11/28/2007 10:50,160.39:q=A
11/28/2007 11:00,160.39:q=A
11/28/2007 11:10,160.39:q=A
11/28/2007 11:20,160.39:q=A
11/28/2007 11:30,160.39:q=A
11/28/2007 11:40,160.39:q=A
11/28/2007 11:50,160.39:q=A
11/28/2007 12:00,160.39:q=A
11/28/2007 12:10,160.39:q=A
11/28/2007 12:20,160.39:q=A
11/28/2007 12:30,160.39:q=A
11/28/2007 12:40,160.39:q=A
11/28/2007 12:50,160.39:q=A
11/28/2007 13:00,160.39:q=A
11/28/2007 13:10,160.39:q=A
11/28/2007 13:20,160.39:q=A
11/28/2007 13:30,160.39:q=A
11/28/2007 13:40,160.39:q=A
11/28/2007 13:50,160.39:q=A
11/28/2007 14:00,160.39:q=A
11/28/2007 14:10,160.39:q=A
11/28/2007 14:20,160.39:q=A
11/28/2007 14:30,160.39:q=A
11/28/2007 14:40,160.39:q=A
11/28/2007 14:50,160.39:q=A
11/28/2007 15:00,160.39:q=A
11/28/2007 15:10,160.39:q=A
11/28/2007 15:20,160.39:q=A
11/28/2007 15:30,160.39:q=A
11/28/2007 15:40,160.39:q=A
11/28/2007 15:50,160.39:q=A
11/28/2007 16:00,158.91:q=A
11/28/2007 16:10,157.44:q=A
11/28/2007 16:20,155.96:q=A
11/28/2007 16:30,154.48:q=A
11/28/2007 16:40,153.01:q=A
11/28/2007 16:50,151.53:q=A
11/28/2007 17:00,150.06:q=A
11/28/2007 17:10,148.58:q=A
11/28/2007 17:20,147.1:q=A
11/28/2007 17:30,145.63:q=A
11/28/2007 17:40,144.15:q=A
11/28/2007 17:50,142.68:q=A
11/28/2007 18:00,141.2:q=A
11/28/2007 18:10,139.73:q=A
11/28/2007 18:20,138.25:q=A
11/28/2007 18:30,136.77:q=A
11/28/2007 18:40,135.3:q=A
11/28/2007 18:50,133.82:q=A
11/28/2007 19:00,132.35:q=A
11/28/2007 19:10,130.87:q=A
11/28/2007 19:20,129.39:q=A
11/28/2007 19:30,127.92:q=A
11/28/2007 19:40,126.44:q=A
11/28/2007 19:50,124.97:q=A
11/28/2007 20:00,123.49:q=A
11/28/2007 20:10,122.01:q=A
11/28/2007 20:20,120.54:q=A
11/28/2007 20:30,119.06:q=A
11/28/2007 20:40,117.59:q=A
11/28/2007 20:50,116.11:q=A
11/28/2007 21:00,114.63:q=A
11/28/2007 21:10,113.16:q=A
11/28/2007 21:20,111.68:q=A
11/28/2007 21:30,110.21:q=A
11/28/2007 21:40,108.73:q=A
11/28/2007 21:50,107.26:q=A
11/28/2007 22:00,105.78:q=A
11/28/2007 22:10,105.78:q=A
11/28/2007 22:20,105.78:q=A
11/28/2007 22:30,105.78:q=A
11/28/2007 22:40,105.78:q=A
11/28/2007 22:50,105.78:q=A
11/28/2007 23:00,105.78:q=A
11/28/2007 23:10,105.78:q=A
11/28/2007 23:20,105.78:q=A
11/28/2007 23:30,105.78:q=A
11/28/2007 23:40,105.78:q=A
11/28/2007 23:50,105.78:q=A
11/29/2007 00:00,105.78:q=A
11/29/2007 00:10,105.78:q=A
11/29/2007 00:20,105.78:q=A
11/29/2007 00:30,105.78:q=A
11/29/2007 00:40,105.78:q=A
11/29/2007 00:50,105.78:q=A
11/29/2007 01:00,105.78:q=A
11/29/2007 01:10,105.78:q=A
11/29/2007 01:20,105.78:q=A
11/29/2007 01:30,105.78:q=A
11/29/2007 01:40,105.78:q=A
11/29/2007 01:50,105.78:q=A
11/29/2007 02:00,105.78:q=A
11/29/2007 02:10,105.78:q=A
11/29/2007 02:20,105.78:q=A
11/29/2007 02:30,105.78:q=A
11/29/2007 02:40,105.78:q=A
11/29/2007 02:50,105.78:q=A
11/29/2007 03:00,105.78:q=A
11/29/2007 03:10,105.78:q=A
11/29/2007 03:20,105.78:q=A
11/29/2007 03:30,105.78:q=A
11/29/2007 03:40,105.78:q=A
11/29/2007 03:50,105.78:q=A
11/29/2007 04:00,105.78:q=A
11/29/2007 04:10,105.78:q=A
11/29/2007 04:20,105.13:q=A
11/29/2007 04:30,104.47:q=A
11/29/2007 04:40,103.82:q=A
11/29/2007 04:50,103.16:q=A
11/29/2007 05:00,102.51:q=A
11/29/2007 05:10,101.86:q=A
11/29/2007 05:20,101.2:q=A
11/29/2007 05:30,100.55:q=A
11/29/2007 05:40,99.9:q=A
11/29/2007 05:50,99.24:q=A
11/29/2007 06:00,98.59:q=A
11/29/2007 06:10,97.93:q=A
11/29/2007 06:20,97.28:q=A
11/29/2007 06:30,96.63:q=A
11/29/2007 06:40,95.97:q=A
11/29/2007 06:50,95.32:q=A
11/29/2007 07:00,94.67:q=A
11/29/2007 07:10,94.01:q=A
11/29/2007 07:20,93.36:q=A
11/29/2007 07:30,92.7:q=A
11/29/2007 07:40,92.05:q=A
11/29/2007 07:50,91.4:q=A
11/29/2007 08:00,90.74:q=A
11/29/2007 08:10,90.09:q=A
11/29/2007 08:20,89.44:q=A
11/29/2007 08:30,88.78:q=A
11/29/2007 08:40,88.13:q=A
11/29/2007 08:50,87.47:q=A
11/29/2007 09:00,86.82:q=A
11/29/2007 09:10,86.17:q=A
11/29/2007 09:20,85.51:q=A
11/29/2007 09:30,84.86:q=A
11/29/2007 09:40,84.21:q=A
11/29/2007 09:50,83.55:q=A
11/29/2007 10:00,82.9:q=A
11/29/2007 10:10,82.24:q=A
11/29/2007 10:20,81.59:q=A
11/29/2007 10:30,81.59:q=A
11/29/2007 10:40,81.59:q=A
11/29/2007 10:50,81.59:q=A
11/29/2007 11:00,81.59:q=A
11/29/2007 11:10,81.59:q=A
11/29/2007 11:20,81.59:q=A
11/29/2007 11:30,81.59:q=A
11/29/2007 11:40,81.59:q=A
11/29/2007 11:50,81.59:q=A
11/29/2007 12:00,81.59:q=A
11/29/2007 12:10,81.59:q=A
11/29/2007 12:20,81.59:q=A
11/29/2007 12:30,81.59:q=A
11/29/2007 12:40,81.59:q=A
11/29/2007 12:50,81.59:q=A
11/29/2007 13:00,81.59:q=A
11/29/2007 13:10,81.59:q=A
11/29/2007 13:20,81.59:q=A
11/29/2007 13:30,81.59:q=A
11/29/2007 13:40,81.59:q=A
11/29/2007 13:50,81.59:q=A
11/29/2007 14:00,81.59:q=A
11/29/2007 14:10,81.59:q=A
11/29/2007 14:20,81.59:q=A
11/29/2007 14:30,81.59:q=A
11/29/2007 14:40,81.59:q=A
11/29/2007 14:50,81.59:q=A
11/29/2007 15:00,81.59:q=A
11/29/2007 15:10,81.59:q=A
11/29/2007 15:20,81.59:q=A
11/29/2007 15:30,81.59:q=A
11/29/2007 15:40,81.59:q=A
11/29/2007 15:50,81.59:q=A
11/29/2007 16:00,81.59:q=A
11/29/2007 16:10,81.59:q=A
11/29/2007 16:20,81.59:q=A
11/29/2007 16:30,81.59:q=A
11/29/2007 16:40,81.59:q=A
11/29/2007 16:50,81.59:q=A
11/29/2007 17:00,81.59:q=A
11/29/2007 17:10,81.04:q=A
11/29/2007 17:20,80.48:q=A
11/29/2007 17:30,79.92:q=A
11/29/2007 17:40,79.37:q=A
11/29/2007 17:50,78.81:q=A
11/29/2007 18:00,78.26:q=A
11/29/2007 18:10,77.7:q=A
11/29/2007 18:20,77.7:q=A
11/29/2007 18:30,77.15:q=A
11/29/2007 18:40,76.59:q=A
11/29/2007 18:50,76.04:q=A
11/29/2007 19:00,75.48:q=A
11/29/2007 19:10,74.92:q=A
11/29/2007 19:20,74.37:q=A
11/29/2007 19:30,73.81:q=A
11/29/2007 19:40,73.26:q=A
11/29/2007 19:50,72.7:q=A
11/29/2007 20:00,72.15:q=A
11/29/2007 20:10,71.59:q=A
11/29/2007 20:20,71.04:q=A
11/29/2007 20:30,70.48:q=A
11/29/2007 20:40,69.92:q=A
11/29/2007 20:50,69.37:q=A
11/29/2007 21:00,68.81:q=A
11/29/2007 21:10,68.26:q=A
11/29/2007 21:20,67.7:q=A
11/29/2007 21:30,67.15:q=A
11/29/2007 21:40,66.59:q=A
11/29/2007 21:50,66.04:q=A
11/29/2007 22:00,65.48:q=A
11/29/2007 22:10,64.92:q=A
11/29/2007 22:20,64.37:q=A
11/29/2007 22:30,63.81:q=A
11/29/2007 22:40,63.26:q=A
11/29/2007 22:50,62.7:q=A
11/29/2007 23:00,62.15:q=A
11/29/2007 23:10,61.59:q=A
11/29/2007 23:20,61.59:q=A
11/29/2007 23:30,61.59:q=A
11/29/2007 23:40,61.59:q=A
11/29/2007 23:50,61.13:q=A
11/30/2007 00:00,60.67:q=A
11/30/2007 00:10,60.2:q=A
11/30/2007 00:20,59.74:q=A
11/30/2007 00:30,58.72:q=A
11/30/2007 00:40,58.26:q=A
11/30/2007 00:50,57.8:q=A
11/30/2007 01:00,57.34:q=A
11/30/2007 01:10,56.87:q=A
11/30/2007 01:20,56.41:q=A
11/30/2007 01:30,55.95:q=A
11/30/2007 01:40,55.49:q=A
11/30/2007 01:50,55.02:q=A
11/30/2007 02:00,54.56:q=A
11/30/2007 02:10,54.1:q=A
11/30/2007 02:20,53.64:q=A
11/30/2007 02:30,53.17:q=A
11/30/2007 02:40,52.71:q=A
11/30/2007 02:50,52.25:q=A
11/30/2007 03:00,51.78:q=A
11/30/2007 03:10,51.32:q=A
11/30/2007 03:20,50.86:q=A
11/30/2007 03:30,50.4:q=A
11/30/2007 03:40,49.93:q=A
11/30/2007 03:50,49.47:q=A
11/30/2007 04:00,49.01:q=A
11/30/2007 04:10,48.55:q=A
11/30/2007 04:20,48.08:q=A
11/30/2007 04:30,47.62:q=A
11/30/2007 04:40,47.16:q=A
11/30/2007 04:50,46.7:q=A
11/30/2007 05:00,46.23:q=A
11/30/2007 05:10,45.77:q=A
11/30/2007 05:20,45.31:q=A
11/30/2007 05:30,44.85:q=A
11/30/2007 05:40,44.38:q=A
11/30/2007 05:50,43.92:q=A
11/30/2007 06:00,43.92:q=A
11/30/2007 06:10,43.92:q=A
11/30/2007 06:20,43.92:q=A
11/30/2007 06:30,43.92:q=A
11/30/2007 06:40,43.92:q=A
11/30/2007 06:50,43.92:q=A
11/30/2007 07:00,43.92:q=A
11/30/2007 07:10,43.92:q=A
11/30/2007 07:20,43.92:q=A
11/30/2007 07:30,43.92:q=A
11/30/2007 07:40,43.92:q=A
11/30/2007 07:50,43.92:q=A
11/30/2007 08:00,43.92:q=A
11/30/2007 08:10,43.92:q=A
11/30/2007 08:20,43.92:q=A
11/30/2007 08:30,43.92:q=A
11/30/2007 08:40,43.92:q=A
11/30/2007 08:50,43.92:q=A
11/30/2007 09:00,43.92:q=A
11/30/2007 09:10,43.92:q=A
11/30/2007 09:20,43.92:q=A
11/30/2007 09:30,43.92:q=A
11/30/2007 09:40,43.92:q=A
11/30/2007 09:50,43.92:q=A
11/30/2007 10:00,43.92:q=A
11/30/2007 10:10,43.92:q=A
11/30/2007 10:20,43.92:q=A
11/30/2007 10:30,43.92:q=A
11/30/2007 10:40,43.92:q=A
11/30/2007 10:50,43.92:q=A
11/30/2007 11:00,43.92:q=A
11/30/2007 11:10,43.92:q=A
11/30/2007 11:20,43.92:q=A
11/30/2007 11:30,43.92:q=A
11/30/2007 11:40,43.92:q=A
11/30/2007 11:50,43.92:q=A
11/30/2007 12:00,43.92:q=A
11/30/2007 12:10,43.92:q=A
11/30/2007 12:20,43.92:q=A
11/30/2007 12:30,43.92:q=A
11/30/2007 12:40,43.92:q=A
11/30/2007 12:50,43.92:q=A
11/30/2007 13:00,43.92:q=A
11/30/2007 13:10,43.92:q=A
11/30/2007 13:20,43.92:q=A
11/30/2007 13:30,43.92:q=A
11/30/2007 13:40,43.92:q=A
11/30/2007 13:50,43.92:q=A
11/30/2007 14:00,43.92:q=A
11/30/2007 14:10,43.92:q=A
11/30/2007 14:20,43.92:q=A
11/30/2007 14:30,43.92:q=A
11/30/2007 14:40,43.92:q=A
11/30/2007 14:50,43.92:q=A
11/30/2007 15:00,43.55:q=A
11/30/2007 15:10,43.17:q=A
11/30/2007 15:20,42.8:q=A
11/30/2007 15:30,42.42:q=A
11/30/2007 15:40,42.05:q=A
11/30/2007 15:50,41.67:q=A
11/30/2007 16:00,41.3:q=A
11/30/2007 16:10,40.92:q=A
11/30/2007 16:20,40.54:q=A
11/30/2007 16:30,40.17:q=A
11/30/2007 16:40,39.79:q=A
11/30/2007 16:50,39.42:q=A
11/30/2007 17:00,39.04:q=A
11/30/2007 17:10,38.67:q=A
11/30/2007 17:20,38.29:q=A
11/30/2007 17:30,37.92:q=A
11/30/2007 17:40,37.54:q=A
11/30/2007 17:50,37.17:q=A
11/30/2007 18:00,36.79:q=A
11/30/2007 18:10,36.42:q=A
11/30/2007 18:20,36.04:q=A
11/30/2007 18:30,35.67:q=A
11/30/2007 18:40,35.29:q=A
11/30/2007 18:50,34.92:q=A
11/30/2007 19:00,34.92:q=A
11/30/2007 19:10,34.92:q=A
11/30/2007 19:20,34.92:q=A
11/30/2007 19:30,34.92:q=A
11/30/2007 19:40,34.92:q=A
11/30/2007 19:50,34.92:q=A
11/30/2007 20:00,34.92:q=A
11/30/2007 20:10,34.92:q=A
11/30/2007 20:20,34.92:q=A
11/30/2007 20:30,34.92:q=A
11/30/2007 20:40,34.92:q=A
11/30/2007 20:50,34.92:q=A
11/30/2007 21:00,34.92:q=A
11/30/2007 21:10,35.29:q=A
11/30/2007 21:20,35.29:q=A
11/30/2007 21:30,35.29:q=A
11/30/2007 21:40,35.29:q=A
11/30/2007 21:50,35.29:q=A
11/30/2007 22:00,35.67:q=A
11/30/2007 22:10,36.04:q=A
11/30/2007 22:20,36.42:q=A
11/30/2007 22:30,36.79:q=A
11/30/2007 22:40,37.17:q=A
11/30/2007 22:50,37.17:q=A
11/30/2007 23:00,37.17:q=A
11/30/2007 23:10,37.17:q=A
11/30/2007 23:20,37.17:q=A
11/30/2007 23:30,37.17:q=A
11/30/2007 23:40,37.17:q=A
11/30/2007 23:50,37.17:q=A
12/01/2007 00:00,37.17:q=A
12/01/2007 00:10,37.17:q=A
12/01/2007 00:20,37.17:q=A
12/01/2007 00:30,37.17:q=A
12/01/2007 00:40,37.17:q=A
12/01/2007 00:50,37.17:q=A
12/01/2007 01:00,37.17:q=A
12/01/2007 01:10,36.79:q=A
12/01/2007 01:20,36.42:q=A
12/01/2007 01:30,36.04:q=A
12/01/2007 01:40,35.67:q=A
12/01/2007 01:50,35.29:q=A
12/01/2007 02:00,34.92:q=A
12/01/2007 02:10,34.54:q=A
12/01/2007 02:20,34.17:q=A
12/01/2007 02:30,33.79:q=A
12/01/2007 02:40,33.42:q=A
12/01/2007 02:50,33.04:q=A
12/01/2007 03:00,32.67:q=A
12/01/2007 03:10,32.29:q=A
12/01/2007 03:20,31.92:q=A
12/01/2007 03:30,31.92:q=A
12/01/2007 03:40,31.92:q=A
12/01/2007 03:50,31.92:q=A
12/01/2007 04:00,31.92:q=A
12/01/2007 04:10,31.54:q=A
12/01/2007 04:20,31.17:q=A
12/01/2007 04:30,30.79:q=A
12/01/2007 04:40,30.42:q=A
12/01/2007 04:50,30.04:q=A
12/01/2007 05:00,30.04:q=A
12/01/2007 05:10,30.04:q=A
12/01/2007 05:20,30.04:q=A
12/01/2007 05:30,30.04:q=A
12/01/2007 05:40,30.04:q=A
12/01/2007 05:50,30.04:q=A
12/01/2007 06:00,30.04:q=A
12/01/2007 06:10,30.04:q=A
12/01/2007 06:20,30.04:q=A
12/01/2007 06:30,30.04:q=A
12/01/2007 06:40,30.04:q=A
12/01/2007 06:50,30.04:q=A
12/01/2007 07:00,30.04:q=A
12/01/2007 07:10,30.04:q=A
12/01/2007 07:20,30.04:q=A
12/01/2007 07:30,30.04:q=A
12/01/2007 07:40,30.04:q=A
12/01/2007 07:50,30.04:q=A
12/01/2007 08:00,29.75:q=U
12/01/2007 08:10,29.45:q=U
12/01/2007 08:20,29.16:q=U
12/01/2007 08:30,28.86:q=U
12/01/2007 08:40,28.57:q=U
12/01/2007 08:50,28.28:q=U
12/01/2007 09:00,27.98:q=U
12/01/2007 09:10,27.98:q=U
12/01/2007 09:20,27.98:q=U
12/01/2007 09:30,27.98:q=U
12/01/2007 09:40,27.98:q=U
12/01/2007 09:50,27.98:q=U
12/01/2007 10:00,27.98:q=U
12/01/2007 10:10,27.98:q=U
12/01/2007 10:20,27.98:q=U
12/01/2007 10:30,27.98:q=U
12/01/2007 10:40,27.98:q=U
12/01/2007 10:50,27.98:q=U
12/01/2007 11:00,27.98:q=U
12/01/2007 11:10,27.98:q=U
12/01/2007 11:20,27.98:q=U
12/01/2007 11:30,27.98:q=U
12/01/2007 11:40,27.98:q=U
12/01/2007 11:50,27.98:q=U
12/01/2007 12:00,27.98:q=U
12/01/2007 12:10,27.98:q=U
12/01/2007 12:20,27.98:q=U
12/01/2007 12:30,27.98:q=U
12/01/2007 12:40,27.98:q=U
12/01/2007 12:50,27.98:q=U
12/01/2007 13:00,27.98:q=U
12/01/2007 13:10,27.98:q=U
12/01/2007 13:20,27.98:q=U
12/01/2007 13:30,27.98:q=U
12/01/2007 13:40,27.98:q=U
12/01/2007 13:50,27.98:q=U
12/01/2007 14:00,27.98:q=U
12/01/2007 14:10,28.28:q=U
12/01/2007 14:20,28.57:q=U
12/01/2007 14:30,28.86:q=U
12/01/2007 14:40,29.16:q=U
12/01/2007 14:50,29.45:q=U
12/01/2007 15:00,29.75:q=A
12/01/2007 15:10,30.04:q=A
12/01/2007 15:20,30.04:q=A
12/01/2007 15:30,30.04:q=A
12/01/2007 15:40,30.04:q=A
12/01/2007 15:50,30.04:q=A
12/01/2007 16:00,30.04:q=A
12/01/2007 16:10,30.04:q=A
12/01/2007 16:20,30.04:q=A
12/01/2007 16:30,30.04:q=A
12/01/2007 16:40,30.04:q=A
12/01/2007 16:50,30.04:q=A
12/01/2007 17:00,30.04:q=A
12/01/2007 17:10,30.04:q=A
12/01/2007 17:20,29.75:q=A
12/01/2007 17:30,29.45:q=A
12/01/2007 17:40,29.16:q=A
12/01/2007 17:50,28.86:q=A
12/01/2007 18:00,28.57:q=A
12/01/2007 18:10,28.28:q=A
12/01/2007 18:20,27.98:q=A
12/01/2007 18:30,27.69:q=A
12/01/2007 18:40,27.4:q=A
12/01/2007 18:50,27.1:q=A
12/01/2007 19:00,26.81:q=A
12/01/2007 19:10,26.51:q=A
12/01/2007 19:20,26.22:q=A
12/01/2007 19:30,25.93:q=A
12/01/2007 19:40,25.63:q=A
12/01/2007 19:50,25.34:q=A
12/01/2007 20:00,25.04:q=A
12/01/2007 20:10,24.75:q=A
12/01/2007 20:20,24.46:q=A
12/01/2007 20:30,24.16:q=A
12/01/2007 20:40,23.87:q=A
12/01/2007 20:50,23.58:q=A
12/01/2007 21:00,23.28:q=A
12/01/2007 21:10,22.99:q=A
12/01/2007 21:20,22.69:q=A
12/01/2007 21:30,22.4:q=A
12/01/2007 21:40,22.11:q=A
12/01/2007 21:50,21.81:q=A
12/01/2007 22:00,21.52:q=A
12/01/2007 22:10,21.22:q=A
12/01/2007 22:20,20.93:q=A
12/01/2007 22:30,20.64:q=A
12/01/2007 22:40,20.34:q=A
12/01/2007 22:50,20.05:q=A
12/01/2007 23:00,19.76:q=A
12/01/2007 23:10,19.46:q=A
12/01/2007 23:20,19.17:q=A
12/01/2007 23:30,19.17:q=A
12/01/2007 23:40,19.17:q=A
12/01/2007 23:50,19.17:q=A
12/02/2007 00:00,19.17:q=A
12/02/2007 00:10,19.17:q=A
12/02/2007 00:20,19.17:q=A
12/02/2007 00:30,19.17:q=A
12/02/2007 00:40,19.17:q=A
12/02/2007 00:50,19.17:q=A
12/02/2007 01:00,19.17:q=A
12/02/2007 01:10,19.17:q=A
12/02/2007 01:20,19.17:q=A
12/02/2007 01:30,19.17:q=A
12/02/2007 01:40,19.17:q=A
12/02/2007 01:50,19.17:q=A
12/02/2007 02:00,19.17:q=A
12/02/2007 02:10,19.17:q=A
12/02/2007 02:20,19.17:q=A
12/02/2007 02:30,19.17:q=A
12/02/2007 02:40,19.17:q=A
12/02/2007 02:50,19.17:q=A
12/02/2007 03:00,19.17:q=A
12/02/2007 03:10,19.17:q=A
12/02/2007 03:20,19.17:q=A
12/02/2007 03:30,19.17:q=A
12/02/2007 03:40,19.17:q=A
12/02/2007 03:50,19.17:q=A
12/02/2007 04:00,19.17:q=A
12/02/2007 04:10,19.17:q=A
12/02/2007 04:20,19.17:q=A
12/02/2007 04:30,19.17:q=A
12/02/2007 04:40,19.17:q=A
12/02/2007 04:50,19.17:q=A
12/02/2007 05:00,19.17:q=U
12/02/2007 05:10,19.17:q=U
12/02/2007 05:20,19.46:q=U
12/02/2007 05:30,19.76:q=U
12/02/2007 05:40,20.05:q=U
12/02/2007 05:50,20.34:q=U
12/02/2007 06:00,20.64:q=U
12/02/2007 06:10,20.93:q=U
12/02/2007 06:20,21.22:q=U
12/02/2007 06:30,21.52:q=U
12/02/2007 06:40,21.81:q=U
12/02/2007 06:50,22.11:q=U
12/02/2007 07:00,22.4:q=U
12/02/2007 07:10,22.69:q=U
12/02/2007 07:20,22.99:q=U
12/02/2007 07:30,23.28:q=U
12/02/2007 07:40,23.58:q=U
12/02/2007 07:50,23.87:q=U
12/02/2007 08:00,24.16:q=U
12/02/2007 08:10,24.46:q=U
12/02/2007 08:20,24.75:q=U
12/02/2007 08:30,25.04:q=U
12/02/2007 08:40,25.34:q=U
12/02/2007 08:50,25.63:q=U
12/02/2007 09:00,25.93:q=U
12/02/2007 09:10,26.22:q=U
12/02/2007 09:20,26.51:q=U
12/02/2007 09:30,26.81:q=U
12/02/2007 09:40,27.1:q=U
12/02/2007 09:50,27.4:q=U
12/02/2007 10:00,27.69:q=U
12/02/2007 10:10,27.98:q=U
12/02/2007 10:20,28.28:q=U
12/02/2007 10:30,28.57:q=U
12/02/2007 10:40,28.86:q=U
12/02/2007 10:50,29.16:q=U
12/02/2007 11:00,29.45:q=A
12/02/2007 11:10,29.75:q=A
12/02/2007 11:20,30.04:q=A
12/02/2007 11:30,30.04:q=A
12/02/2007 11:40,30.04:q=A
12/02/2007 11:50,30.04:q=A
12/02/2007 12:00,30.04:q=A
12/02/2007 12:10,30.04:q=A
12/02/2007 12:20,30.04:q=A
12/02/2007 12:30,30.04:q=A
12/02/2007 12:40,30.04:q=A
12/02/2007 12:50,30.04:q=A
12/02/2007 13:00,30.04:q=A
12/02/2007 13:10,30.04:q=A
12/02/2007 13:20,30.04:q=A
12/02/2007 13:30,30.04:q=A
12/02/2007 13:40,30.04:q=A
12/02/2007 13:50,30.04:q=A
12/02/2007 14:00,30.04:q=A
12/02/2007 14:10,30.04:q=A
12/02/2007 14:20,30.04:q=A
12/02/2007 14:30,30.04:q=A
12/02/2007 14:40,30.04:q=A
12/02/2007 14:50,30.04:q=A
12/02/2007 15:00,30.04:q=A
12/02/2007 15:10,30.04:q=A
12/02/2007 15:20,30.04:q=A
12/02/2007 15:30,30.04:q=A
12/02/2007 15:40,30.04:q=A
12/02/2007 15:50,30.04:q=A
12/02/2007 16:00,30.04:q=A
12/02/2007 16:10,30.04:q=A
12/02/2007 16:20,30.04:q=A
12/02/2007 16:30,30.04:q=A
12/02/2007 16:40,30.04:q=A
12/02/2007 16:50,30.04:q=A
12/02/2007 17:00,30.04:q=A
12/02/2007 17:10,30.04:q=A
12/02/2007 17:20,30.04:q=A
12/02/2007 17:30,30.04:q=A
12/02/2007 17:40,30.04:q=A
12/02/2007 17:50,30.04:q=A
12/02/2007 18:00,30.04:q=A
12/02/2007 18:10,30.04:q=A
12/02/2007 18:20,30.04:q=A
12/02/2007 18:30,30.04:q=A
12/02/2007 18:40,30.04:q=A
12/02/2007 18:50,30.04:q=A
12/02/2007 19:00,30.04:q=A
12/02/2007 19:10,30.04:q=A
12/02/2007 19:20,30.04:q=A
12/02/2007 19:30,30.42:q=A
12/02/2007 19:40,30.79:q=A
12/02/2007 19:50,31.63:q=A
12/02/2007 20:00,33.02:q=A
12/02/2007 20:10,34.41:q=A
12/02/2007 20:20,35.81:q=A
12/02/2007 20:30,37.2:q=A
12/02/2007 20:40,38.59:q=A
12/02/2007 20:50,39.99:q=A
12/02/2007 21:00,41.38:q=A
12/02/2007 21:10,43.43:q=A
12/02/2007 21:20,45.47:q=A
12/02/2007 21:30,47.52:q=A
12/02/2007 21:40,49.57:q=A
12/02/2007 21:50,51.62:q=A
12/02/2007 22:00,53.66:q=A
12/02/2007 22:10,55.71:q=A
